order_id,customer_id,product_id,product_info,shipping_info,order_date,quantity,unit_price,discount_pct,amount,status,region,channel,payment_method,updated_at
ORD-000129,CUST-0190,PROD-0092,Books & Media|Comics|Steel City Chronicles,Hermes|PKG948104335,2024-08-25,1,23.9,0,23.9,pending,Latin America,Web,Crypto,2024-08-25 04:00:00
ORD-000130,CUST-0029,PROD-0034,Clothing|Kids' Apparel|Graphic T-Shirt Pack,UPS|SHP890017125,2024-07-05,1,31.73,0,31.73,cancelled,Europe,Web,PayPal,2024-07-05 22:00:00
ORD-000131,CUST-0123,PROD-0046,Home & Garden|Furniture|Standing Desk 140cm,TNT Express|PKG459628007,2024-02-28,4,580.28,20,1856.9,Shipped,Asia Pacific,Web,PayPal,2024-02-29 21:00:00
ORD-000132,CUST-0177,PROD-0093,Books & Media|Comics|The Lost Continent,FedEx|TRK500305748,2024-09-05,5,20.13,0,100.65,cancelled,Asia Pacific,Partner API,Crypto,2024-09-06 13:00:00
ORD-000133,CUST-0042,PROD-0052,Home & Garden|Garden|Raised Garden Bed 120cm,TNT Express|DEL193747059,2024-04-01,3,143.19,0,429.57,completed,North America,Web,Credit Card,2024-04-03 15:00:00
ORD-000134,CUST-0278,PROD-0010,Electronics|Laptops|ASUS ZenBook Pro,FedEx|SHP547252828,2024-08-30,3,1176.02,15,2998.85,Completed,North America,Web,Credit Card,2024-08-31 05:00:00
ORD-000135,CUST-0168,PROD-0090,Books & Media|Educational|ML in Production,Evri|SHP804117476,2024-10-30,5,63.84,5,303.24,Cancelled,North America,Web,PayPal,2024-10-30 21:00:00
ORD-000136,CUST-0025,PROD-0069,Sports & Outdoors|Outdoor|Sleeping Bag -10C,DPD|SHP926512485,2024-06-29,3,137.53,0,412.59,COMPLETED,Asia Pacific,Web,Credit Card,2024-06-29 22:00:00
ORD-000137,CUST-0163,PROD-0084,Books & Media|Non-Fiction|The Art of Deep Focus,TNT Express|TRK144186034,2024-03-05,4,17.91,0,71.64,Shipped,Europe,Web,PayPal,2024-03-06 20:00:00
ORD-000138,CUST-0013,PROD-0016,Electronics|Headphones|Apple AirPods Pro 2,GLS|SHP230448918,2024-09-12,2,275.76,0,551.52,COMPLETED,North America,Partner API,Crypto,2024-09-14 16:00:00
ORD-000139,CUST-0290,PROD-0036,Clothing|Kids' Apparel|Waterproof Raincoat,Royal Mail|PKG958538383,2024-08-14,3,78.4,15,199.92,CANCELLED,Latin America,Web,Crypto,2024-08-14 14:00:00
ORD-000140,CUST-0048,PROD-0041,Clothing|Accessories|Leather Wallet,TNT Express|DEL483748402,2024-01-29,5,67.2,10,302.4,Shipped,Asia Pacific,Web,Credit Card,2024-01-29 02:00:00
ORD-000141,CUST-0252,PROD-0015,Electronics|Headphones|Sony WH-1000XM5,GLS|DEL308789137,2024-11-04,5,349.97,0,1749.85,Pending,Europe,Partner API,Bank Transfer,2024-11-05 23:00:00
ORD-000142,CUST-0229,PROD-0025,Clothing|Men's Apparel|Merino Wool Sweater,DPD|SHP430804119,2024-02-14,2,136.05,5,258.5,PENDING,Asia Pacific,Web,Credit Card,2024-02-16 06:00:00
ORD-000143,CUST-0107,PROD-0075,Sports & Outdoors|Water Sports|Snorkel Set Premium,Evri|TRK254231505,2024-08-31,5,88.23,0,441.15,Pending,North America,Mobile App,PayPal,2024-09-02 05:00:00
ORD-000144,CUST-0196,PROD-0016,Electronics|Headphones|Apple AirPods Pro 2,TNT Express|PKG993657840,2024-10-10,4,221.64,20,709.25,SHIPPED,Asia Pacific,Web,Bank Transfer,2024-10-12 23:00:00
ORD-000145,CUST-0154,PROD-0066,Sports & Outdoors|Outdoor|Hiking Backpack 50L,FedEx|PKG382047307,2024-11-21,4,144.66,15,491.84,shipped,Europe,Mobile App,Credit Card,2024-11-21 03:00:00
ORD-000146,CUST-0247,PROD-0014,Electronics|Tablets|Amazon Fire Max 11,UPS|SHP723914616,2024-08-11,3,236.03,5,672.69,completed,Europe,Partner API,Crypto,2024-08-11 02:00:00
ORD-000147,CUST-0070,PROD-0083,Books & Media|Non-Fiction|Data-Driven Leadership,DHL|SHP595042189,2024-03-24,1,22.69,5,21.56,Pending,North America,Web,Crypto,2024-03-24 09:00:00
ORD-000148,CUST-0166,PROD-0047,Home & Garden|Kitchen|KitchenAid Stand Mixer,Evri|PKG683806675,2024-06-03,3,416.76,15,1062.74,Pending,North America,Mobile App,PayPal,2024-06-03 18:00:00
ORD-000149,CUST-0175,PROD-0021,Electronics|Cameras|Nikon Z6 III,DPD|DEL542375728,2024-02-22,2,1833.27,0,3666.54,Shipped,Asia Pacific,Mobile App,Crypto,2024-02-24 19:00:00
ORD-000150,CUST-0068,PROD-0081,Books & Media|Fiction|Shadow Protocol,USPS|TRK225161415,2024-09-02,3,14.32,0,42.96,COMPLETED,Asia Pacific,Mobile App,Crypto,2024-09-03 19:00:00
ORD-000151,CUST-0073,PROD-0011,Electronics|Tablets|iPad Pro 12.9,UPS|PKG238206116,2024-04-26,3,1000.18,0,3000.54,Completed,Europe,Web,Credit Card,2024-04-26 02:00:00
ORD-000152,CUST-0263,PROD-0074,Sports & Outdoors|Water Sports|Surfboard Shortboard 6ft,TNT Express|TRK135210907,2024-01-31,4,498.79,0,1995.16,Completed,North America,Partner API,Credit Card,2024-01-31 12:00:00
ORD-000153,CUST-0047,PROD-0067,Sports & Outdoors|Outdoor|Tent 2-Person Ultralight,DHL|SHP131416738,2024-05-22,5,239.91,0,1199.55,Returned,Asia Pacific,Mobile App,Credit Card,2024-05-24 16:00:00
ORD-000154,CUST-0099,PROD-0046,Home & Garden|Furniture|Standing Desk 140cm,FedEx|PKG868596889,2024-03-28,5,483.69,15,2055.68,completed,Latin America,Mobile App,Bank Transfer,2024-03-29 22:00:00
ORD-000155,CUST-0182,PROD-0069,Sports & Outdoors|Outdoor|Sleeping Bag -10C,UPS|PKG996297562,2024-08-05,2,139.48,5,265.01,completed,Asia Pacific,Web,Credit Card,2024-08-07 11:00:00
ORD-000156,CUST-0021,PROD-0009,Electronics|Laptops|HP Spectre x360,DPD|SHP698216060,2024-06-16,4,1179.2,0,4716.8,Cancelled,Europe,Web,Bank Transfer,2024-06-17 04:00:00
ORD-000157,CUST-0244,PROD-0055,Home & Garden|Garden|Solar Lantern Set 4pk,TNT Express|TRK961609527,2024-07-07,2,52.1,15,88.57,CANCELLED,Asia Pacific,Mobile App,Bank Transfer,2024-07-09 18:00:00
ORD-000158,CUST-0053,PROD-0061,Sports & Outdoors|Fitness|Adjustable Dumbbell Set,DHL|DEL530167052,2024-02-03,3,277.4,0,832.2,Shipped,Europe,Mobile App,Credit Card,2024-02-04 05:00:00
ORD-000159,CUST-0205,PROD-0093,Books & Media|Comics|The Lost Continent,Evri|SHP912074097,2024-08-31,5,22.16,5,105.26,Returned,North America,Mobile App,Credit Card,2024-08-31 15:00:00
ORD-000160,CUST-0028,PROD-0038,Clothing|Accessories|Silk Scarf,DHL|TRK206948323,2024-09-12,1,94.63,5,89.9,Dispatched,North America,Mobile App,Crypto,2024-09-12 12:00:00
ORD-000161,CUST-0255,PROD-0077,Sports & Outdoors|Water Sports|Wetsuit 3mm Full,TNT Express|SHP810917196,2024-09-15,3,201.03,20,482.47,Completed,Middle East & Africa,Web,Bank Transfer,2024-09-15 15:00:00
ORD-000162,CUST-0017,PROD-0036,Clothing|Kids' Apparel|Waterproof Raincoat,USPS|DEL138634432,2024-10-12,3,81.92,0,245.76,CANCELLED,Europe,Web,Bank Transfer,2024-10-14 14:00:00
ORD-000163,CUST-0029,PROD-0077,Sports & Outdoors|Water Sports|Wetsuit 3mm Full,USPS|PKG644048929,2024-05-14,4,203.35,5,772.73,Pending,Asia Pacific,Web,PayPal,2024-05-14 07:00:00
ORD-000164,CUST-0299,PROD-0002,Electronics|Smartphones|Samsung Galaxy S24,DPD|SHP969251370,2024-11-16,3,970.37,5,2765.55,Pending,Middle East & Africa,Mobile App,PayPal,2024-11-16 07:00:00
ORD-000165,CUST-0034,PROD-0067,Sports & Outdoors|Outdoor|Tent 2-Person Ultralight,Royal Mail|TRK838724998,2024-02-28,3,229.27,10,619.03,Dispatched,North America,Partner API,Bank Transfer,2024-03-02 00:00:00
ORD-000166,CUST-0012,PROD-0058,Home & Garden|Home Decor|Geometric Vase Set,FedEx|DEL731348637,2024-07-12,5,53.55,10,240.97,completed,Asia Pacific,Web,Credit Card,2024-07-13 19:00:00
ORD-000167,CUST-0224,PROD-0053,Home & Garden|Garden|Compost Bin 60L,Evri|SHP490127233,2024-09-11,1,74.64,10,67.18,Shipped,North America,Web,PayPal,2024-09-13 03:00:00
ORD-000168,CUST-0035,PROD-0082,Books & Media|Fiction|The Glass Archive,UPS|SHP393523362,2024-09-28,4,16.7,0,66.8,Completed,Asia Pacific,Web,Crypto,2024-09-29 14:00:00
ORD-000169,CUST-0264,PROD-0034,Clothing|Kids' Apparel|Graphic T-Shirt Pack,Hermes|DEL369793513,2024-10-07,2,38.2,15,64.94,returned,Latin America,Mobile App,Bank Transfer,2024-10-08 03:00:00
ORD-000170,CUST-0031,PROD-0076,Sports & Outdoors|Water Sports|Kayak Paddle Fibreglass,GLS|DEL707862900,2024-04-12,3,117.93,0,353.79,COMPLETED,Asia Pacific,Web,Bank Transfer,2024-04-14 04:00:00
ORD-000171,CUST-0147,PROD-0024,Clothing|Men's Apparel|Oxford Button Shirt,Hermes|SHP984452639,2024-03-23,3,61.65,0,184.95,pending,North America,Web,Credit Card,2024-03-23 03:00:00
ORD-000172,CUST-0019,PROD-0014,Electronics|Tablets|Amazon Fire Max 11,USPS|DEL553139585,2024-03-22,3,209.02,0,627.06,shipped,Asia Pacific,Web,Credit Card,2024-03-24 14:00:00
ORD-000173,CUST-0209,PROD-0061,Sports & Outdoors|Fitness|Adjustable Dumbbell Set,DPD|SHP168270327,2024-02-16,4,275.48,15,936.63,COMPLETED,North America,Mobile App,Crypto,2024-02-16 15:00:00
ORD-000174,CUST-0063,PROD-0055,Home & Garden|Garden|Solar Lantern Set 4pk,UPS|PKG744053238,2024-06-17,5,62.36,20,249.44,Shipped,Latin America,Web,Credit Card,2024-06-17 13:00:00
ORD-000175,CUST-0029,PROD-0014,Electronics|Tablets|Amazon Fire Max 11,Hermes|SHP732950344,2024-09-30,3,239.97,0,719.91,Dispatched,Europe,Mobile App,Credit Card,2024-10-01 11:00:00
ORD-000176,CUST-0158,PROD-0085,Books & Media|Non-Fiction|Future Minds,USPS|SHP981934350,2024-11-26,5,19.54,15,83.04,Completed,Asia Pacific,Partner API,Credit Card,2024-11-27 08:00:00
ORD-000177,CUST-0199,PROD-0054,Home & Garden|Garden|Garden Hose Reel,UPS|PKG575026390,2024-07-20,3,84.75,20,203.4,Shipped,North America,Web,Bank Transfer,2024-07-21 16:00:00
ORD-000178,CUST-0252,PROD-0091,Books & Media|Comics|Galactic Wanderers Vol.1,Royal Mail|TRK983901883,2024-07-30,3,26.3,20,63.12,completed,Asia Pacific,Partner API,PayPal,2024-08-01 16:00:00
ORD-000179,CUST-0027,PROD-0017,Electronics|Headphones|Bose QuietComfort 45,USPS|TRK918164904,2024-11-24,2,287.72,20,460.35,COMPLETED,North America,Web,PayPal,2024-11-25 16:00:00
ORD-000180,CUST-0211,PROD-0043,Home & Garden|Furniture|Solid Oak Desk,TNT Express|PKG737819952,2024-08-19,4,761.66,0,3046.64,shipped,North America,Mobile App,PayPal,2024-08-20 12:00:00
ORD-000181,CUST-0293,PROD-0017,Electronics|Headphones|Bose QuietComfort 45,DHL|DEL505144293,2024-01-11,1,307.33,15,261.23,Shipped,Latin America,Mobile App,Credit Card,2024-01-12 09:00:00
ORD-000182,CUST-0134,PROD-0066,Sports & Outdoors|Outdoor|Hiking Backpack 50L,Hermes|DEL744666787,2024-02-15,3,146.41,10,395.31,completed,North America,Mobile App,Bank Transfer,2024-02-17 10:00:00
ORD-000183,CUST-0137,PROD-0091,Books & Media|Comics|Galactic Wanderers Vol.1,TNT Express|PKG304595238,2024-09-10,4,22.78,20,72.9,Shipped,Europe,Web,Credit Card,2024-09-12 05:00:00
ORD-000184,CUST-0231,PROD-0006,Electronics|Laptops|MacBook Pro 14,Royal Mail|SHP352850765,2024-07-08,5,2087.4,5,9915.15,Completed,North America,Web,PayPal,2024-07-10 02:00:00
ORD-000185,CUST-0049,PROD-0077,Sports & Outdoors|Water Sports|Wetsuit 3mm Full,Evri|SHP178442874,2024-01-31,1,191.02,0,191.02,cancelled,Latin America,Mobile App,Crypto,2024-01-31 05:00:00
ORD-000186,CUST-0190,PROD-0022,Electronics|Cameras|Fujifilm X-T5,Royal Mail|DEL820762108,2024-10-13,1,1731.82,0,1731.82,Complete,Europe,Web,Bank Transfer,2024-10-13 16:00:00
ORD-000187,CUST-0161,PROD-0022,Electronics|Cameras|Fujifilm X-T5,DHL|SHP225458204,2024-03-06,4,1850.56,20,5921.79,shipped,Asia Pacific,Mobile App,PayPal,2024-03-07 09:00:00
ORD-000188,CUST-0252,PROD-0054,Home & Garden|Garden|Garden Hose Reel,Hermes|PKG438811626,2024-10-11,4,79.46,0,317.84,Completed,North America,Web,Bank Transfer,2024-10-12 09:00:00
ORD-000189,CUST-0227,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,UPS|DEL143799764,2024-10-14,4,295.97,0,1183.88,COMPLETED,North America,Web,Credit Card,2024-10-15 12:00:00
ORD-000190,CUST-0003,PROD-0010,Electronics|Laptops|ASUS ZenBook Pro,Royal Mail|PKG726579237,2024-10-19,2,1174.95,0,2349.9,Shipped,Asia Pacific,Partner API,Credit Card,2024-10-20 18:00:00
ORD-000191,CUST-0166,PROD-0004,Electronics|Smartphones|OnePlus 12,DPD|TRK998697433,2024-01-15,1,642.81,15,546.39,CANCELLED,Europe,Web,Crypto,2024-01-15 00:00:00
ORD-000192,CUST-0292,PROD-0027,Clothing|Men's Apparel|Waterproof Parka,USPS|SHP885490692,2024-04-18,1,213.4,0,213.4,Dispatched,Asia Pacific,Partner API,Credit Card,2024-04-20 22:00:00
ORD-000193,CUST-0123,PROD-0091,Books & Media|Comics|Galactic Wanderers Vol.1,Hermes|SHP291137642,2024-02-15,1,27.11,0,27.11,pending,Asia Pacific,Web,Credit Card,2024-02-15 15:00:00
ORD-000194,CUST-0050,PROD-0039,Clothing|Accessories|Canvas Tote Bag,Evri|PKG485520835,2024-09-19,2,44.89,5,85.29,cancelled,North America,Mobile App,Bank Transfer,2024-09-19 11:00:00
ORD-000195,CUST-0021,PROD-0071,Sports & Outdoors|Team Sports|Basketball Size 7,Hermes|DEL199801582,2024-06-23,4,61.5,15,209.1,COMPLETED,Latin America,Mobile App,Crypto,2024-06-23 10:00:00
ORD-000196,CUST-0066,PROD-0037,Clothing|Accessories|Leather Belt,USPS|SHP259565048,2024-06-02,2,55.3,0,110.6,Completed,Europe,Web,Crypto,2024-06-02 13:00:00
ORD-000197,CUST-0131,PROD-0056,Home & Garden|Home Decor|Scented Candle Set,USPS|SHP481669733,2024-02-11,5,39.78,15,169.06,cancelled,North America,Web,Bank Transfer,2024-02-11 05:00:00
ORD-000198,CUST-0231,PROD-0013,Electronics|Tablets|Microsoft Surface Pro 9,Evri|DEL913202948,2024-05-15,3,1110.9,20,2666.16,Complete,North America,Web,Crypto,2024-05-16 09:00:00
ORD-000199,CUST-0203,PROD-0081,Books & Media|Fiction|Shadow Protocol,GLS|TRK106278247,2024-01-07,2,15.56,5,29.56,pending,Latin America,Partner API,Crypto,2024-01-09 14:00:00
ORD-000200,CUST-0070,PROD-0036,Clothing|Kids' Apparel|Waterproof Raincoat,Royal Mail|TRK234313823,2024-04-07,1,80.69,15,68.59,Shipped,Latin America,Web,Bank Transfer,2024-04-07 18:00:00
ORD-000201,CUST-0238,PROD-0060,Home & Garden|Home Decor|Photo Frame Set 5pk,TNT Express|TRK423108101,2024-08-30,4,43.38,0,173.52,COMPLETED,Asia Pacific,Mobile App,Bank Transfer,2024-09-01 12:00:00
ORD-000202,CUST-0201,PROD-0016,Electronics|Headphones|Apple AirPods Pro 2,TNT Express|SHP711421299,2024-06-19,1,225.26,20,180.21,In Progress,Middle East & Africa,Mobile App,Crypto,2024-06-21 22:00:00
ORD-000203,CUST-0250,PROD-0081,Books & Media|Fiction|Shadow Protocol,Hermes|DEL651211504,2024-02-01,5,13.27,10,59.71,Dispatched,Europe,Web,Bank Transfer,2024-02-03 12:00:00
ORD-000204,CUST-0083,PROD-0021,Electronics|Cameras|Nikon Z6 III,USPS|DEL122341268,2024-04-08,4,1924.08,0,7696.32,Returned,North America,Partner API,PayPal,2024-04-10 11:00:00
ORD-000205,CUST-0242,PROD-0014,Electronics|Tablets|Amazon Fire Max 11,Hermes|SHP954669136,2024-11-14,2,217.04,15,368.97,Completed,Asia Pacific,Web,Credit Card,2024-11-15 01:00:00
ORD-000206,CUST-0121,PROD-0015,Electronics|Headphones|Sony WH-1000XM5,Hermes|DEL426043743,2024-10-12,1,390.82,0,390.82,shipped,Europe,Web,Credit Card,2024-10-14 16:00:00
ORD-000207,CUST-0117,PROD-0003,Electronics|Smartphones|Google Pixel 8,Hermes|TRK763103142,2024-10-14,2,696.71,0,1393.42,Pending,Asia Pacific,Mobile App,PayPal,2024-10-14 19:00:00
ORD-000208,CUST-0057,PROD-0078,Books & Media|Fiction|The Last Algorithm,USPS|DEL911495781,2024-11-08,5,17.08,0,85.4,Completed,Europe,Web,Credit Card,2024-11-09 02:00:00
ORD-000209,CUST-0051,PROD-0085,Books & Media|Non-Fiction|Future Minds,USPS|DEL886571603,2024-11-27,3,21.13,0,63.39,completed,Asia Pacific,Mobile App,Bank Transfer,2024-11-27 00:00:00
ORD-000210,CUST-0137,PROD-0017,Electronics|Headphones|Bose QuietComfort 45,Royal Mail|PKG191519166,2024-07-31,3,287.67,0,863.01,COMPLETED,Asia Pacific,Mobile App,Bank Transfer,2024-08-01 05:00:00
ORD-000211,CUST-0186,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,Hermes|DEL654217523,2024-08-14,2,318.39,15,541.26,returned,Latin America,Web,PayPal,2024-08-15 16:00:00
ORD-000212,CUST-0019,PROD-0031,Clothing|Women's Apparel|Linen Blazer,FedEx|DEL915176620,2024-11-24,2,152.43,0,304.86,returned,Middle East & Africa,Mobile App,Bank Transfer,2024-11-26 22:00:00
ORD-000213,CUST-0076,PROD-0089,Books & Media|Educational|Cloud Architecture Pro,FedEx|SHP666712063,2024-07-25,4,55.86,10,201.1,Cancelled,Asia Pacific,Partner API,Bank Transfer,2024-07-26 01:00:00
ORD-000214,CUST-0065,PROD-0078,Books & Media|Fiction|The Last Algorithm,GLS|SHP518752374,2024-10-03,3,14.9,10,40.23,SHIPPED,Europe,Partner API,Credit Card,2024-10-03 02:00:00
ORD-000215,CUST-0217,PROD-0021,Electronics|Cameras|Nikon Z6 III,TNT Express|SHP880083367,2024-02-26,1,2162.88,0,2162.88,Returned,Europe,Web,Credit Card,2024-02-28 09:00:00
ORD-000216,CUST-0298,PROD-0026,Clothing|Men's Apparel|Slim Fit Jeans,DPD|PKG964778305,2024-11-17,5,96.36,0,481.8,Pending,North America,Partner API,Crypto,2024-11-17 17:00:00
ORD-000217,CUST-0185,PROD-0066,Sports & Outdoors|Outdoor|Hiking Backpack 50L,DPD|PKG983520645,2024-02-20,2,167.08,20,267.33,PENDING,North America,Web,Bank Transfer,2024-02-20 16:00:00
ORD-000218,CUST-0287,PROD-0056,Home & Garden|Home Decor|Scented Candle Set,DPD|DEL731617307,2024-07-21,3,45.91,15,117.07,In Progress,Middle East & Africa,Partner API,Bank Transfer,2024-07-23 05:00:00
ORD-000219,CUST-0263,PROD-0084,Books & Media|Non-Fiction|The Art of Deep Focus,USPS|DEL238926282,2024-03-01,2,18.8,0,37.6,COMPLETED,Latin America,Web,Credit Card,2024-03-03 04:00:00
ORD-000220,CUST-0191,PROD-0013,Electronics|Tablets|Microsoft Surface Pro 9,FedEx|PKG226424741,2024-07-10,3,949.6,0,2848.8,COMPLETED,North America,Mobile App,Bank Transfer,2024-07-10 06:00:00
ORD-000221,CUST-0251,PROD-0089,Books & Media|Educational|Cloud Architecture Pro,TNT Express|PKG979528847,2024-03-03,5,52.04,20,208.16,Completed,Europe,Mobile App,PayPal,2024-03-06 00:00:00
ORD-000222,CUST-0071,PROD-0055,Home & Garden|Garden|Solar Lantern Set 4pk,USPS|PKG918138906,2024-11-21,4,62.71,15,213.21,Cancelled,North America,Partner API,PayPal,2024-11-21 11:00:00
ORD-000223,CUST-0277,PROD-0077,Sports & Outdoors|Water Sports|Wetsuit 3mm Full,TNT Express|DEL463996201,2024-08-14,3,205.97,20,494.33,Complete,Asia Pacific,Mobile App,PayPal,2024-08-16 23:00:00
ORD-000224,CUST-0268,PROD-0043,Home & Garden|Furniture|Solid Oak Desk,Evri|TRK712295241,2024-08-31,5,765.58,0,3827.9,Complete,Middle East & Africa,Web,Credit Card,2024-09-01 07:00:00
ORD-000225,CUST-0024,PROD-0091,Books & Media|Comics|Galactic Wanderers Vol.1,GLS|SHP531427170,2024-01-12,3,24.62,5,70.17,Completed,Latin America,Web,Bank Transfer,2024-01-13 08:00:00
ORD-000226,CUST-0094,PROD-0005,Electronics|Smartphones|Sony Xperia 1 VI,DHL|SHP254655603,2024-02-15,2,1238.77,5,2353.66,Complete,North America,Web,Credit Card,2024-02-15 03:00:00
ORD-000227,CUST-0212,PROD-0073,Sports & Outdoors|Team Sports|Volleyball + Net Set,UPS|SHP252965855,2024-05-12,4,109.49,0,437.96,Completed,North America,Mobile App,Crypto,2024-05-13 06:00:00
ORD-000228,CUST-0238,PROD-0056,Home & Garden|Home Decor|Scented Candle Set,Royal Mail|TRK441811154,2024-07-27,1,44.83,5,42.59,Shipped,Latin America,Web,PayPal,2024-07-29 22:00:00
ORD-000229,CUST-0291,PROD-0079,Books & Media|Fiction|Midnight in Milan,GLS|PKG427075547,2024-08-16,1,15.16,10,13.64,Shipped,Asia Pacific,Web,PayPal,2024-08-18 21:00:00
ORD-000230,CUST-0001,PROD-0086,Books & Media|Non-Fiction|The Creator Economy,GLS|DEL144873906,2024-11-13,3,21.77,0,65.31,Completed,North America,Mobile App,PayPal,2024-11-14 08:00:00
ORD-000231,CUST-0083,PROD-0093,Books & Media|Comics|The Lost Continent,TNT Express|SHP148838858,2024-10-15,1,19.04,5,18.09,completed,Asia Pacific,Partner API,Crypto,2024-10-16 11:00:00
ORD-000232,CUST-0232,PROD-0085,Books & Media|Non-Fiction|Future Minds,DPD|SHP908199028,2024-05-05,3,21.16,5,60.31,dispatched,North America,Partner API,Credit Card,2024-05-05 00:00:00
ORD-000233,CUST-0251,PROD-0042,Home & Garden|Furniture|Ergonomic Office Chair,DHL|DEL696775664,2024-10-02,1,479.96,15,407.97,Completed,Europe,Partner API,Bank Transfer,2024-10-02 15:00:00
ORD-000234,CUST-0005,PROD-0041,Clothing|Accessories|Leather Wallet,DPD|DEL290252696,2024-08-24,3,71.81,5,204.66,Completed,North America,Web,PayPal,2024-08-25 21:00:00
ORD-000235,CUST-0186,PROD-0021,Electronics|Cameras|Nikon Z6 III,TNT Express|PKG630223017,2024-05-23,4,2193.07,15,7456.44,Shipped,North America,Partner API,Bank Transfer,2024-05-23 14:00:00
ORD-000236,CUST-0290,PROD-0092,Books & Media|Comics|Steel City Chronicles,GLS|PKG808496105,2024-11-04,5,20.29,10,91.3,completed,Asia Pacific,Web,PayPal,2024-11-07 00:00:00
ORD-000237,CUST-0287,PROD-0088,Books & Media|Educational|SQL Mastery Handbook,FedEx|SHP830874965,2024-01-02,4,45.49,15,154.67,Completed,Latin America,Web,Bank Transfer,2024-01-04 04:00:00
ORD-000238,CUST-0115,PROD-0040,Clothing|Accessories|Wool Beanie,DPD|TRK874404381,2024-05-22,4,35.27,0,141.08,Completed,Europe,Web,Credit Card,2024-05-22 03:00:00
ORD-000239,CUST-0085,PROD-0086,Books & Media|Non-Fiction|The Creator Economy,UPS|PKG311394879,2024-06-08,1,21.64,0,21.64,Completed,Europe,Web,Crypto,2024-06-09 18:00:00
ORD-000240,CUST-0028,PROD-0083,Books & Media|Non-Fiction|Data-Driven Leadership,USPS|PKG465933326,2024-09-23,2,26.55,20,42.48,Cancelled,Asia Pacific,Partner API,Bank Transfer,2024-09-23 15:00:00
ORD-000241,CUST-0034,PROD-0001,Electronics|Smartphones|iPhone 15 Pro,Hermes|SHP844493568,2024-02-01,4,1070.89,10,3855.2,In Progress,North America,Partner API,Credit Card,2024-02-03 23:00:00
ORD-000242,CUST-0006,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,UPS|DEL350302083,2024-07-15,4,320.18,10,1152.65,completed,North America,Partner API,Credit Card,2024-07-17 10:00:00
ORD-000243,CUST-0035,PROD-0047,Home & Garden|Kitchen|KitchenAid Stand Mixer,UPS|TRK739064402,2024-04-09,5,363.18,10,1634.31,Shipped,Europe,Mobile App,Crypto,2024-04-11 08:00:00
ORD-000244,CUST-0300,PROD-0006,Electronics|Laptops|MacBook Pro 14,FedEx|PKG434649743,2024-09-19,3,1908.42,10,5152.73,COMPLETED,North America,Web,Crypto,2024-09-20 19:00:00
ORD-000245,CUST-0122,PROD-0027,Clothing|Men's Apparel|Waterproof Parka,Evri|PKG161544356,2024-10-13,1,195.28,0,195.28,Shipped,Europe,Web,Credit Card,2024-10-14 19:00:00
ORD-000246,CUST-0290,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,Evri|SHP721063811,2024-11-11,3,293.17,0,879.51,completed,Europe,Web,Bank Transfer,2024-11-12 04:00:00
ORD-000247,CUST-0247,PROD-0084,Books & Media|Non-Fiction|The Art of Deep Focus,USPS|PKG356644737,2024-07-11,2,18.55,20,29.68,Completed,Europe,Web,PayPal,2024-07-11 03:00:00
ORD-000248,CUST-0300,PROD-0049,Home & Garden|Kitchen|French Press Set,USPS|PKG777890337,2024-01-23,1,45.46,0,45.46,Complete,North America,Web,Credit Card,2024-01-24 19:00:00
